id_new;IdCase;Participant;concept:name;DataOI;time:stamp;Origin;IdActivity
134134;6257b6297240e;Participant A;Verify Saved Data;;14-04-2022 00:52:21;Default;22567
134134;6257b6297240e;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:52:21;Default;22568
134134;6257b6297240e;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:52:21;Default;22568
134134;6257b6297240e;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:52:21;Default;22569
134134;6257b6297240e;Participant A;Manage Data Collection;;14-04-2022 00:52:21;Default;22570
134134;6257b6297240e;Participant A;Collect Data Sensors;;14-04-2022 00:52:48;Default;22571
134134;6257b6297240e;Participant A;Evaluate Collected Data;;14-04-2022 00:52:48;Default;22572
134134;6257b6297240e;Participant A;Build Data Package;;14-04-2022 00:52:48;Default;22573
134134;6257b6297240e;Participant A;Save Data into Local Storage;;14-04-2022 00:52:48;Default;22574
134134;6257b6297240e;Participant A;Verify Saved Data;;14-04-2022 00:52:48;Default;22575
134134;6257b6297240e;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:52:48;Default;22576
134134;6257b6297240e;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:52:48;Default;22576
134134;6257b6297240e;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:52:48;Default;22577
134134;6257b6297240e;Participant A;Manage Data Collection;;14-04-2022 00:52:48;Default;22578
134134;6257b6297240e;Participant A;Collect Data Sensors;;14-04-2022 00:53:14;Default;22579
134134;6257b6297240e;Participant A;Evaluate Collected Data;;14-04-2022 00:53:14;Default;22580
134134;6257b6297240e;Participant A;Build Data Package;;14-04-2022 00:53:14;Default;22581
134134;6257b6297240e;Participant A;Save Data into Local Storage;;14-04-2022 00:53:14;Default;22582
134134;6257b6297240e;Participant A;Verify Saved Data;;14-04-2022 00:53:14;Default;22583
134134;6257b6297240e;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:53:14;Default;22584
134134;6257b6297240e;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:53:14;Default;22584
134134;6257b6297240e;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:53:14;Default;22585
134134;6257b6297240e;Participant A;Manage Data Collection;;14-04-2022 00:53:14;Default;22586
134134;6257b6297240e;Participant A;Generate Shutdown System Procedure;;14-04-2022 00:53:14;Default;22587
134134;6257b6297240e;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:53:14;Default;22588
134134;6257b6297240e;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:53:14;Default;22588
134134;6257b6297240e;Participant A;Execute Shutdown System;Execute Shutdown System;14-04-2022 00:53:14;Default;22589
135135;6257b6e63f8bc;Participant A;Request System Activation;Request System Activation;14-04-2022 00:53:42;Default;10395
135135;6257b6e63f8bc;Participant A;Process Component List;;14-04-2022 00:53:42;Default;10396
135135;6257b6e63f8bc;Participant A;Execute Component List Activation;;14-04-2022 00:53:42;Default;10397
135135;6257b6e63f8bc;Participant A;Validate Sensor Activation;;14-04-2022 00:53:42;Default;10398
135135;6257b6e63f8bc;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;14-04-2022 00:53:42;Default;10399
135135;6257b6e63f8bc;Participant A;Generate System Access Request;;14-04-2022 00:53:42;Default;10400
135135;6257b6e63f8bc;Participant A;Request System Access;Request System Access;14-04-2022 00:53:42;Default;10401
135135;6257b6e63f8bc;Participant A;Agree System Access;Agree System Access;14-04-2022 00:53:42;Default;10402
135135;6257b6e63f8bc;Participant A;Assign IP Address;Assign IP Address;14-04-2022 00:53:42;Default;10403
135135;6257b6e63f8bc;Participant A;Process IP Address Assignment;;14-04-2022 00:53:42;Default;10404
135135;6257b6e63f8bc;Participant A;Evaluate IP Address Assignment;;14-04-2022 00:53:42;Default;10405
135135;6257b6e63f8bc;Participant A;Generate IP Address Assignment;;14-04-2022 00:53:42;Default;10406
135135;6257b6e63f8bc;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:53:42;Default;10407
135135;6257b6e63f8bc;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:53:42;Default;10407
135135;6257b6e63f8bc;Participant A;Collect Data Sensors;;14-04-2022 00:53:42;Default;22590
135135;6257b6e63f8bc;Participant A;Evaluate Collected Data;;14-04-2022 00:53:42;Default;22591
135135;6257b6e63f8bc;Participant A;Build Data Package;;14-04-2022 00:53:42;Default;22592
135135;6257b6e63f8bc;Participant A;Save Data into Local Storage;;14-04-2022 00:53:42;Default;22593
135135;6257b6e63f8bc;Participant A;Verify Saved Data;;14-04-2022 00:53:42;Default;22594
135135;6257b6e63f8bc;Participant A;Save Data into Local Storage;;14-04-2022 00:53:42;Default;22595
135135;6257b6e63f8bc;Participant A;Verify Saved Data;;14-04-2022 00:53:42;Default;22596
135135;6257b6e63f8bc;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:53:42;Default;22597
135135;6257b6e63f8bc;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:53:42;Default;22597
135135;6257b6e63f8bc;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:53:42;Default;22598
135135;6257b6e63f8bc;Participant A;Manage Data Collection;;14-04-2022 00:53:42;Default;22599
135135;6257b6e63f8bc;Participant A;Generate Shutdown System Procedure;;14-04-2022 00:53:42;Default;22600
135135;6257b6e63f8bc;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:53:42;Default;22601
135135;6257b6e63f8bc;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:53:42;Default;22601
135135;6257b6e63f8bc;Participant A;Execute Shutdown System;Execute Shutdown System;14-04-2022 00:53:42;Default;22602
136136;6257b700d7d85;Participant A;Request System Activation;Request System Activation;14-04-2022 00:54:08;Default;10408
136136;6257b700d7d85;Participant A;Process Component List;;14-04-2022 00:54:08;Default;10409
136136;6257b700d7d85;Participant A;Execute Component List Activation;;14-04-2022 00:54:08;Default;10410
136136;6257b700d7d85;Participant A;Validate Sensor Activation;;14-04-2022 00:54:08;Default;10411
136136;6257b700d7d85;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;14-04-2022 00:54:08;Default;10412
136136;6257b700d7d85;Participant A;Generate System Access Request;;14-04-2022 00:54:08;Default;10413
136136;6257b700d7d85;Participant A;Request System Access;Request System Access;14-04-2022 00:54:08;Default;10414
136136;6257b700d7d85;Participant A;Agree System Access;Agree System Access;14-04-2022 00:54:08;Default;10415
136136;6257b700d7d85;Participant A;Assign IP Address;Assign IP Address;14-04-2022 00:54:08;Default;10416
136136;6257b700d7d85;Participant A;Process IP Address Assignment;;14-04-2022 00:54:08;Default;10417
136136;6257b700d7d85;Participant A;Evaluate IP Address Assignment;;14-04-2022 00:54:08;Default;10418
136136;6257b700d7d85;Participant A;Generate IP Address Assignment;;14-04-2022 00:54:08;Default;10419
136136;6257b700d7d85;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:54:08;Default;10420
136136;6257b700d7d85;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:54:08;Default;10420
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:54:08;Default;22603
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:54:08;Default;22604
136136;6257b700d7d85;Participant A;Build Data Package;;14-04-2022 00:54:08;Default;22605
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:54:08;Default;22606
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:54:08;Default;22607
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:54:08;Default;22608
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:54:08;Default;22608
136136;6257b700d7d85;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:54:08;Default;22609
136136;6257b700d7d85;Participant A;Manage Data Collection;;14-04-2022 00:54:08;Default;22610
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:54:36;Default;22611
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:54:36;Default;22612
136136;6257b700d7d85;Participant A;Build Data Package;;14-04-2022 00:54:36;Default;22613
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:54:36;Default;22614
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:54:36;Default;22615
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:54:36;Default;22616
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:54:36;Default;22617
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:54:36;Default;22618
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:54:36;Default;22619
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:54:36;Default;22620
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:54:36;Default;22621
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:54:36;Default;22622
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:54:36;Default;22622
136136;6257b700d7d85;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:54:36;Default;22623
136136;6257b700d7d85;Participant A;Manage Data Collection;;14-04-2022 00:54:36;Default;22624
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:55:02;Default;22625
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:55:02;Default;22626
136136;6257b700d7d85;Participant A;Build Data Package;;14-04-2022 00:55:02;Default;22627
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:55:02;Default;22628
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:55:02;Default;22629
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:55:02;Default;22630
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:55:02;Default;22631
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:55:02;Default;22632
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:55:02;Default;22633
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:55:02;Default;22634
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:55:02;Default;22635
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:55:02;Default;22636
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:55:02;Default;22636
136136;6257b700d7d85;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:55:02;Default;22637
136136;6257b700d7d85;Participant A;Manage Data Collection;;14-04-2022 00:55:02;Default;22638
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:55:29;Default;22639
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:55:29;Default;22640
136136;6257b700d7d85;Participant A;Build Data Package;;14-04-2022 00:55:29;Default;22641
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:55:29;Default;22642
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:55:29;Default;22643
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:55:29;Default;22644
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:55:29;Default;22644
136136;6257b700d7d85;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:55:29;Default;22645
136136;6257b700d7d85;Participant A;Manage Data Collection;;14-04-2022 00:55:29;Default;22646
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:55:56;Default;22647
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:55:56;Default;22648
136136;6257b700d7d85;Participant A;Build Data Package;;14-04-2022 00:55:56;Default;22649
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:55:56;Default;22650
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:55:56;Default;22651
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:55:56;Default;22652
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:55:56;Default;22652
136136;6257b700d7d85;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:55:56;Default;22653
136136;6257b700d7d85;Participant A;Manage Data Collection;;14-04-2022 00:55:56;Default;22654
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:56:22;Default;22655
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:56:22;Default;22656
136136;6257b700d7d85;Participant A;Build Data Package;;14-04-2022 00:56:22;Default;22657
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:56:22;Default;22658
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:56:22;Default;22659
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:56:22;Default;22660
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:56:22;Default;22660
136136;6257b700d7d85;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:56:22;Default;22661
136136;6257b700d7d85;Participant A;Manage Data Collection;;14-04-2022 00:56:22;Default;22662
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:56:49;Default;22663
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:56:49;Default;22664
136136;6257b700d7d85;Participant A;Collect Data Sensors;;14-04-2022 00:56:49;Default;22665
136136;6257b700d7d85;Participant A;Evaluate Collected Data;;14-04-2022 00:56:49;Default;22666
136136;6257b700d7d85;Participant A;Build Data Package;;14-04-2022 00:56:49;Default;22667
136136;6257b700d7d85;Participant A;Save Data into Local Storage;;14-04-2022 00:56:49;Default;22668
136136;6257b700d7d85;Participant A;Verify Saved Data;;14-04-2022 00:56:49;Default;22669
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:56:49;Default;22670
136136;6257b700d7d85;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:56:49;Default;22670
136136;6257b700d7d85;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:56:49;Default;22671
136136;6257b700d7d85;Participant A;Manage Data Collection;;14-04-2022 00:56:49;Default;22672
136136;6257b700d7d85;Participant A;Generate Shutdown System Procedure;;14-04-2022 00:56:49;Default;22673
136136;6257b700d7d85;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:56:49;Default;22674
136136;6257b700d7d85;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:56:49;Default;22674
136136;6257b700d7d85;Participant A;Execute Shutdown System;Execute Shutdown System;14-04-2022 00:56:49;Default;22675
137137;6257b7bc43c0c;Participant A;Request System Activation;Request System Activation;14-04-2022 00:57:16;Default;10421
137137;6257b7bc43c0c;Participant A;Process Component List;;14-04-2022 00:57:16;Default;10422
137137;6257b7bc43c0c;Participant A;Execute Component List Activation;;14-04-2022 00:57:16;Default;10423
137137;6257b7bc43c0c;Participant A;Validate Sensor Activation;;14-04-2022 00:57:16;Default;10424
137137;6257b7bc43c0c;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;14-04-2022 00:57:16;Default;10425
137137;6257b7bc43c0c;Participant A;Generate System Access Request;;14-04-2022 00:57:16;Default;10426
137137;6257b7bc43c0c;Participant A;Request System Access;Request System Access;14-04-2022 00:57:16;Default;10427
137137;6257b7bc43c0c;Participant A;Agree System Access;Agree System Access;14-04-2022 00:57:16;Default;10428
137137;6257b7bc43c0c;Participant A;Assign IP Address;Assign IP Address;14-04-2022 00:57:16;Default;10429
137137;6257b7bc43c0c;Participant A;Process IP Address Assignment;;14-04-2022 00:57:16;Default;10430
137137;6257b7bc43c0c;Participant A;Evaluate IP Address Assignment;;14-04-2022 00:57:16;Default;10431
137137;6257b7bc43c0c;Participant A;Generate IP Address Assignment;;14-04-2022 00:57:16;Default;10432
137137;6257b7bc43c0c;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:57:16;Default;10433
137137;6257b7bc43c0c;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:57:16;Default;10433
137137;6257b7bc43c0c;Participant A;Collect Data Sensors;;14-04-2022 00:57:16;Default;22676
137137;6257b7bc43c0c;Participant A;Evaluate Collected Data;;14-04-2022 00:57:16;Default;22677
137137;6257b7bc43c0c;Participant A;Build Data Package;;14-04-2022 00:57:16;Default;22678
137137;6257b7bc43c0c;Participant A;Save Data into Local Storage;;14-04-2022 00:57:16;Default;22679
137137;6257b7bc43c0c;Participant A;Verify Saved Data;;14-04-2022 00:57:16;Default;22680
137137;6257b7bc43c0c;Participant A;Save Data into Local Storage;;14-04-2022 00:57:16;Default;22681
137137;6257b7bc43c0c;Participant A;Verify Saved Data;;14-04-2022 00:57:16;Default;22682
137137;6257b7bc43c0c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:57:16;Default;22683
137137;6257b7bc43c0c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:57:16;Default;22683
137137;6257b7bc43c0c;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:57:16;Default;22684
137137;6257b7bc43c0c;Participant A;Manage Data Collection;;14-04-2022 00:57:16;Default;22685
137137;6257b7bc43c0c;Participant A;Generate Shutdown System Procedure;;14-04-2022 00:57:16;Default;22686
137137;6257b7bc43c0c;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:57:16;Default;22687
137137;6257b7bc43c0c;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:57:16;Default;22687
137137;6257b7bc43c0c;Participant A;Execute Shutdown System;Execute Shutdown System;14-04-2022 00:57:16;Default;22688
138138;6257b7d6ddd7c;Participant A;Request System Activation;Request System Activation;14-04-2022 00:57:42;Default;10434
138138;6257b7d6ddd7c;Participant A;Process Component List;;14-04-2022 00:57:42;Default;10435
138138;6257b7d6ddd7c;Participant A;Execute Component List Activation;;14-04-2022 00:57:42;Default;10436
138138;6257b7d6ddd7c;Participant A;Validate Sensor Activation;;14-04-2022 00:57:42;Default;10437
138138;6257b7d6ddd7c;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;14-04-2022 00:57:42;Default;10438
138138;6257b7d6ddd7c;Participant A;Generate System Access Request;;14-04-2022 00:57:42;Default;10439
138138;6257b7d6ddd7c;Participant A;Request System Access;Request System Access;14-04-2022 00:57:42;Default;10440
138138;6257b7d6ddd7c;Participant A;Agree System Access;Agree System Access;14-04-2022 00:57:42;Default;10441
138138;6257b7d6ddd7c;Participant A;Assign IP Address;Assign IP Address;14-04-2022 00:57:42;Default;10442
138138;6257b7d6ddd7c;Participant A;Process IP Address Assignment;;14-04-2022 00:57:42;Default;10443
138138;6257b7d6ddd7c;Participant A;Evaluate IP Address Assignment;;14-04-2022 00:57:42;Default;10444
138138;6257b7d6ddd7c;Participant A;Generate IP Address Assignment;;14-04-2022 00:57:42;Default;10445
138138;6257b7d6ddd7c;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:57:42;Default;10446
138138;6257b7d6ddd7c;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:57:42;Default;10446
138138;6257b7d6ddd7c;Participant A;Collect Data Sensors;;14-04-2022 00:57:42;Default;22689
138138;6257b7d6ddd7c;Participant A;Evaluate Collected Data;;14-04-2022 00:57:42;Default;22690
138138;6257b7d6ddd7c;Participant A;Build Data Package;;14-04-2022 00:57:42;Default;22691
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:57:42;Default;22692
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:57:42;Default;22693
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:57:42;Default;22694
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:57:42;Default;22695
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:57:42;Default;22696
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:57:42;Default;22696
138138;6257b7d6ddd7c;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:57:42;Default;22697
138138;6257b7d6ddd7c;Participant A;Manage Data Collection;;14-04-2022 00:57:42;Default;22698
138138;6257b7d6ddd7c;Participant A;Collect Data Sensors;;14-04-2022 00:58:10;Default;22699
138138;6257b7d6ddd7c;Participant A;Evaluate Collected Data;;14-04-2022 00:58:10;Default;22700
138138;6257b7d6ddd7c;Participant A;Build Data Package;;14-04-2022 00:58:10;Default;22701
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:58:10;Default;22702
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:58:10;Default;22703
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:58:10;Default;22704
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:58:10;Default;22704
138138;6257b7d6ddd7c;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:58:10;Default;22705
138138;6257b7d6ddd7c;Participant A;Manage Data Collection;;14-04-2022 00:58:10;Default;22706
138138;6257b7d6ddd7c;Participant A;Collect Data Sensors;;14-04-2022 00:58:36;Default;22707
138138;6257b7d6ddd7c;Participant A;Evaluate Collected Data;;14-04-2022 00:58:36;Default;22708
138138;6257b7d6ddd7c;Participant A;Build Data Package;;14-04-2022 00:58:36;Default;22709
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:58:36;Default;22710
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:58:36;Default;22711
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:58:36;Default;22712
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:58:36;Default;22713
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:58:36;Default;22714
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:58:36;Default;22715
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:58:36;Default;22716
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:58:36;Default;22716
138138;6257b7d6ddd7c;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:58:36;Default;22717
138138;6257b7d6ddd7c;Participant A;Manage Data Collection;;14-04-2022 00:58:36;Default;22718
138138;6257b7d6ddd7c;Participant A;Collect Data Sensors;;14-04-2022 00:59:03;Default;22719
138138;6257b7d6ddd7c;Participant A;Evaluate Collected Data;;14-04-2022 00:59:03;Default;22720
138138;6257b7d6ddd7c;Participant A;Build Data Package;;14-04-2022 00:59:03;Default;22721
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:59:03;Default;22722
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:59:03;Default;22723
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:59:03;Default;22724
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:59:03;Default;22724
138138;6257b7d6ddd7c;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:59:03;Default;22725
138138;6257b7d6ddd7c;Participant A;Manage Data Collection;;14-04-2022 00:59:03;Default;22726
138138;6257b7d6ddd7c;Participant A;Collect Data Sensors;;14-04-2022 00:59:30;Default;22727
138138;6257b7d6ddd7c;Participant A;Evaluate Collected Data;;14-04-2022 00:59:30;Default;22728
138138;6257b7d6ddd7c;Participant A;Build Data Package;;14-04-2022 00:59:30;Default;22729
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:59:30;Default;22730
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:59:30;Default;22731
138138;6257b7d6ddd7c;Participant A;Save Data into Local Storage;;14-04-2022 00:59:30;Default;22732
138138;6257b7d6ddd7c;Participant A;Verify Saved Data;;14-04-2022 00:59:30;Default;22733
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:59:30;Default;22734
138138;6257b7d6ddd7c;Participant A;Insert Data Package;Insert Data Package;14-04-2022 00:59:30;Default;22734
138138;6257b7d6ddd7c;Participant A;Confirm Correct Insertion;Confirm Correct Insertion;14-04-2022 00:59:30;Default;22735
138138;6257b7d6ddd7c;Participant A;Manage Data Collection;;14-04-2022 00:59:30;Default;22736
138138;6257b7d6ddd7c;Participant A;Generate Shutdown System Procedure;;14-04-2022 00:59:30;Default;22737
138138;6257b7d6ddd7c;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:59:30;Default;22738
138138;6257b7d6ddd7c;Participant A;Inform Shutdown AQ System;Inform Shutdown AQ System;14-04-2022 00:59:30;Default;22738
138138;6257b7d6ddd7c;Participant A;Execute Shutdown System;Execute Shutdown System;14-04-2022 00:59:30;Default;22739
139139;6257b85d9dd85;Participant A;Request System Activation;Request System Activation;14-04-2022 00:59:57;Default;10447
139139;6257b85d9dd85;Participant A;Process Component List;;14-04-2022 00:59:57;Default;10448
139139;6257b85d9dd85;Participant A;Execute Component List Activation;;14-04-2022 00:59:57;Default;10449
139139;6257b85d9dd85;Participant A;Validate Sensor Activation;;14-04-2022 00:59:57;Default;10450
139139;6257b85d9dd85;Participant A;Confirm Request Component Activation;Confirm Request Component Activation;14-04-2022 00:59:57;Default;10451
139139;6257b85d9dd85;Participant A;Generate System Access Request;;14-04-2022 00:59:57;Default;10452
139139;6257b85d9dd85;Participant A;Request System Access;Request System Access;14-04-2022 00:59:57;Default;10453
139139;6257b85d9dd85;Participant A;Agree System Access;Agree System Access;14-04-2022 00:59:57;Default;10454
139139;6257b85d9dd85;Participant A;Assign IP Address;Assign IP Address;14-04-2022 00:59:57;Default;10455
139139;6257b85d9dd85;Participant A;Process IP Address Assignment;;14-04-2022 00:59:57;Default;10456
139139;6257b85d9dd85;Participant A;Evaluate IP Address Assignment;;14-04-2022 00:59:57;Default;10457
139139;6257b85d9dd85;Participant A;Generate IP Address Assignment;;14-04-2022 00:59:57;Default;10458
139139;6257b85d9dd85;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:59:57;Default;10459
139139;6257b85d9dd85;Participant A;Confirm IP Address Assignment;Confirm IP Address Assignment;14-04-2022 00:59:57;Default;10459
139139;6257b85d9dd85;Participant A;Collect Data Sensors;;14-04-2022 00:59:57;Default;22740
139139;6257b85d9dd85;Participant A;Evaluate Collected Data;;14-04-2022 00:59:57;Default;22741
139139;6257b85d9dd85;Participant A;Collect Data Sensors;;14-04-2022 00:59:57;Default;22742
139139;6257b85d9dd85;Participant A;Evaluate Collected Data;;14-04-2022 00:59:57;Default;22743
139139;6257b85d9dd85;Participant A;Build Data Package;;14-04-2022 00:59:57;Default;22744
139139;6257b85d9dd85;Participant A;Save Data into Local Storage;;14-04-2022 00:59:57;Default;22745
139139;6257b85d9dd85;Participant A;Verify Saved Data;;14-04-2022 00:59:57;Default;22746
